,audio_no,chunk_id,chunk_path,transcription
426,280,426,./audio_chunks/audio_280_chunk_426.mp3," we will be able to earn some income that will be paid later if you don't pay, you will not be able to earn no, we have to pay in the right time if it rains or other things happen we will not be able to do it we will pay in the right time everyone is saying that Sri Gandhaga will be able to do it how about you? everyone is able to do it it will come and go we like everyone to be able to do it everyone will be able to do it but you are not able to do it"
427,280,427,./audio_chunks/audio_280_chunk_427.mp3," have you done it in a small quantity or you have made it in crores? it is natural and big, it is not two in one it is natural and big I am surprised that you have been doing this for a year I have been doing this for a year, I had a cow in my private house then I got this kind of cow in nursery some give free cows I came to see that plant that has not come to this kind of improvement I came to see that plant and then I came to see this plant"
428,280,428,./audio_chunks/audio_280_chunk_428.mp3," If we had to look at only one plant, we would have looked at other plants and then we would have planted the other one. That is why we have come here. What are the plans for the future? We are planning to grow magani on the border. There are two types of magani, Indian and South African. The South African magani grows fast."
429,280,429,./audio_chunks/audio_280_chunk_429.mp3," It is not available in private. We are not able to do it here. We are not able to do it here. We are not able to do it here. What else do you want to do? What else do you want to do? We have done a small farm. We have done a small farm. This is a farm that is not even watered. When it comes to the farm, it goes to the farm itself. This is not possible. If it grows for 5 years, it will grow again and then it will be ready."
430,280,430,./audio_chunks/audio_280_chunk_430.mp3," Mr. Ramesh, you say that this is a long term crop, what do you think about it? Some people say that. We have grown this much in a year. Within a year or two, we will get a cut. Some people say that they don't know about it, but they have not seen it. We have grown this much in a year or two. We have grown this much in a year or two."
431,280,431,./audio_chunks/audio_280_chunk_431.mp3," because of this some plants are weak now we will recover them we will prepare them there is no fear, it will grow where are you from? Garjini how much is your land? 4 acres have you seen Srikanth Girdha? he said he has planted some plants"
432,280,432,./audio_chunks/audio_280_chunk_432.mp3, we came to see how it is before that we opposed a little bit we said that we need the permission of the police and security they have made it clear now the people have come here for a year now they are coming to see others people have come here now they are coming to see others they have made it clear that we need to do something
433,280,433,./audio_chunks/audio_280_chunk_433.mp3, we have come here to check the condition of the land to know about the situation we will get the land we have to take care of the situation and we will get the government's help and some security to know about the situation to know about the situation and we will change what is the name of the land beija yes beija is there it is a beautiful land
434,280,434,./audio_chunks/audio_280_chunk_434.mp3," Before the market is good, the seeds are also marketed. That is used for diabetes and other diseases. At that time, this is also marketed. This is not yet ready to be grown? No, it is not ready yet. It is not ready yet. It is going for other medicines. Do the bees come here? Yes, they eat. They eat in the morning. The bees eat at 6 o'clock in the morning."
435,280,435,./audio_chunks/audio_280_chunk_435.mp3," Yeah, thank you."
436,257,436,./audio_chunks/audio_257_chunk_436.mp3," Hello everyone welcome to minute story In this video we will see why red sandalwood is so costly and why the belts are illegal in India Red sandalwood is high quality and is available in Karnur, Kadapa and Chittooru in the Indian countryside These red sandalwoods are used by China, Japan, Myanmar and other countries to give small prices to the people These red sandalwoods are used to give a high price to the people"
437,257,437,./audio_chunks/audio_257_chunk_437.mp3," Every house in the country has a tradition of keeping items from Red Sandalwoods at home. In countries, the items from Red Sandalwoods are sold at a very high price for the demand. The high quality Red Sandalwoods that are available in the world are the most expensive in India. The smugglers in our country have cut the trees of those Red Sandalwoods into about 2 to 3 crores per tonne. If you are a Red Sandalwood smuggler, you can buy belts from your house with the permission of the forest department."
